"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_RAC1_GTPASE_CYCLE","REACTOME_RAC1_GTPASE_CYCLE",75,0.504145972527618,1.4899698953986,0.00385829889632345,0.0484698798850633,0.0419674616793077,1023,"tags=57%, list=32%, signal=40%","CYBB/ARHGAP22/ARHGAP20/VAV3/NCKAP1L/CYBA/DOCK5/PIK3R1/ARHGAP4/IQGAP2/SRGAP1/ARAP2/NCF4/VAV1/TFRC/ABR/TIAM1/NCF2/NCF1/ARHGAP30/ARHGAP10/BAIAP2/DOCK4/DOCK10/GMIP/PLD1/ARHGAP17/SLC1A5/PAK1/WAS/RAB7A/LAMTOR1/TAGAP/DOCK11/DOCK7/RALBP1/ARHGDIA/ARAP1/ARHGAP26/DOCK2/VRK2/CYFIP1/MPP7"
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR","REACTOME_SIGNALING_BY_INSULIN_RECEPTOR",29,0.603117262158006,1.60415188976585,0.00422181775102045,0.0519542062013333,0.044984352406147,657,"tags=52%, list=20%, signal=42%","ATP6V0A1/TCIRG1/PIK3R1/CTSD/ATP6V1B2/ATP6V0B/ATP6V1A/ATP6AP1/PIK3CB/ATP6V1C1/ATP6V1H/ATP6V1E1/INSR/ATP6V0D1/ATP6V1F"
"REACTOME_SIGNALING_BY_ALK_IN_CANCER","REACTOME_SIGNALING_BY_ALK_IN_CANCER",30,-0.446778055030974,-1.76293695330342,0.0045045045045045,0.0543243243243243,0.0470365101944049,334,"tags=40%, list=10%, signal=36%","TFG/STAT3/JUNB/SEC31A/RRBP1/MYH9/KIF5B/HIP1/TPM4/FN1/PPFIBP1/VCL"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",41,0.560889525897243,1.56157062656233,0.00467382761330888,0.0552611382514756,0.047847646980417,847,"tags=49%, list=26%, signal=36%","TLR7/IRF5/TLR8/CD14/CTSK/CD86/TLR2/PIK3R1/PIK3CG/TNF/IL1B/CXCL8/PIK3CB/LY96/PIK3R5/SPP1/TBK1/NFKB1/NFKBIA/MAP2K1"
"REACTOME_ION_CHANNEL_TRANSPORT","REACTOME_ION_CHANNEL_TRANSPORT",47,0.542003733303279,1.53225890805483,0.00535315212307053,0.0620759755809909,0.0537482480373073,657,"tags=43%, list=20%, signal=34%","MCOLN3/CLCN7/ATP6V0A1/TCIRG1/TRPV2/CLCN5/ATP6V1B2/ATP2B1/ATP6V0B/ATP6V1A/ATP6AP1/ATP6V1C1/ATP6V1H/BEST1/ATP6V1E1/NEDD4L/SGK1/SGK3/ATP6V0D1/ATP6V1F"
"WP_TGF_BETA_SIGNALING_PATHWAY","WP_TGF_BETA_SIGNALING_PATHWAY",49,-0.363061147495086,-1.60594290789715,0.005720823798627,0.0650878632183412,0.0563560795257,78,"tags=22%, list=2%, signal=22%","JUNB/JUND/SMAD7/ITGB1/APP/FN1/CCND1/SMURF2/NEDD9/SPTBN1/COL1A2"
"REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS","REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS",25,0.612795430674089,1.59416400455897,0.00604378189925573,0.0674888978750223,0.0584350062774043,289,"tags=32%, list=9%, signal=29%","FOLR2/VNN1/ACP5/CUBN/CYB5A/SLC23A2/PDXK/SLC19A2"
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT","REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",29,-0.44051629957856,-1.72380444974358,0.00713186966857782,0.078191225639135,0.0677015761840115,245,"tags=31%, list=8%, signal=29%","ARF4/DYNC1I2/TUBB4B/KDELR2/COPZ2/CD59/SPTAN1/KDELR3/SPTBN1"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",28,0.58977765501267,1.56015647323048,0.00829225047569625,0.0892897685150864,0.0773112074425815,819,"tags=57%, list=25%, signal=43%","ATP6V0A1/TCIRG1/LYN/ATP6V1B2/ATP6V0B/CXCL8/ATP6V1A/ATP6AP1/ATP6V1C1/ATP6V1H/ATP6V1E1/PAK1/ATP6V0D1/ATP6V1F/NFKB1/NFKBIA"
"PID_FAK_PATHWAY","PID_FAK_PATHWAY",27,-0.441518689441836,-1.7025688722071,0.00881113523177117,0.0932125358729476,0.0807077206825208,212,"tags=30%, list=7%, signal=28%","DOCK1/ITGB1/RRAS/FYN/ITGA5/CCND1/VCL/ACTN1"
"REACTOME_LEISHMANIA_INFECTION","REACTOME_LEISHMANIA_INFECTION",72,0.490082141146272,1.44375235751911,0.00944422418087367,0.0981873651908073,0.0850151577806414,833,"tags=44%, list=26%, signal=34%","C3AR1/FCGR1A/CD163/IL1A/PYCARD/VAV3/BTK/NCKAP1L/HMOX1/CYBA/NLRP3/SYK/LYN/VAV1/GSDMD/IL1B/PSTPIP1/BAIAP2/ABL1/PRKX/ADCY7/P2RX4/FGR/WAS/HCK/PRKAR2A/GNB4/NFKB1/PRKAR2B/GNG2/ARPC1B/ACTR2"
"KEGG_VIBRIO_CHOLERAE_INFECTION","KEGG_VIBRIO_CHOLERAE_INFECTION",24,0.603344571988349,1.55963680460709,0.00989479919700743,0.0997582081954696,0.0863752662388983,657,"tags=54%, list=20%, signal=43%","ATP6V0A1/TCIRG1/KCNQ1/ATP6V1B2/ATP6V0B/ATP6V1A/ATP6AP1/ATP6V1C1/ATP6V1H/ATP6V1E1/PRKX/ATP6V0D1/ATP6V1F"
"WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS","WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS",46,-0.353536922151619,-1.53765652443821,0.00992618987019598,0.0997582081954696,0.0863752662388983,170,"tags=20%, list=5%, signal=19%","IGFBP2/SLC8A1/GNG12/PRKCH/ITPR1/IGFBP4/IGFBP6/ACTA2/CALD1"
"REACTOME_SIGNALING_BY_MET","REACTOME_SIGNALING_BY_MET",32,-0.409263004569843,-1.64679994893192,0.0110299829112941,0.109034093369022,0.0944067562381685,72,"tags=28%, list=2%, signal=28%","PTPN11/RPS27A/UBA52/STAT3/ITGB1/FN1/COL1A2/COL1A1/COL3A1"
"WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",41,0.537174809857953,1.49554656607559,0.0119884726224784,0.116597564376685,0.100955558926134,847,"tags=46%, list=26%, signal=35%","TLR7/IRF5/TLR8/CD14/CD86/TLR2/PIK3R1/PIK3CG/TNF/IL1B/CXCL8/PIK3CB/LY96/PIK3R5/SPP1/TBK1/NFKB1/NFKBIA/MAP2K1"
"REACTOME_DISEASES_OF_METABOLISM","REACTOME_DISEASES_OF_METABOLISM",47,0.521248912383589,1.47358447966029,0.0127748038043761,0.1222731221276,0.105869719080544,804,"tags=49%, list=25%, signal=37%","CYP27A1/CUBN/MAOA/GAA/HEXA/CTSA/SDC3/SGSH/AHCY/CSF2RB/GNS/LFNG/TPMT/SDC4/IDH1/NAGLU/SLC26A2/GCLC/TALDO1/GYG1/PCCB/MMUT/ARSB"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",40,0.537268171408811,1.49166308515338,0.0131056644193813,0.123479931951358,0.106914630789689,920,"tags=52%, list=29%, signal=38%","VAV3/RASGRP3/BTK/PIK3R1/PIK3CG/BLNK/PTPN6/SYK/LYN/VAV1/PIK3CB/PIK3AP1/BCL10/DAPP1/PIK3R5/INPP5D/NFKB1/NFKBIA/MAP2K1/NFAT5/PPP3R1"
"REACTOME_MRNA_SPLICING","REACTOME_MRNA_SPLICING",71,-0.301552106430155,-1.43296388539952,0.0134897360703812,0.125143243852921,0.108354803091645,2277,"tags=97%, list=71%, signal=29%","HNRNPH2/PRPF19/YBX1/SNRPA/TFIP11/SNRNP200/GTF2F2/GTF2F1/CCDC12/PRPF31/SRSF5/DHX15/ZMAT2/CTNNBL1/SF3B4/U2AF2/GCFC2/NCBP2/DHX16/WDR70/SRSF7/UPF3B/HNRNPU/MFAP1/HNRNPA2B1/PRPF40A/HNRNPM/SF3B2/SRSF2/C9orf78/DNAJC8/SNRNP25/SRSF3/SNRNP70/PRPF8/ISY1/DHX9/SNRPB/CWC15/EFTUD2/ALYREF/LSM3/SNRPA1/POLR2F/CRNKL1/HTATSF1/PUF60/SLU7/SF3A1/PLRG1/HNRNPL/RBM25/DDX41/BCAS2/SF1/SF3B1/SRRM1/SMNDC1/RNPC3/LSM5/SNW1/HNRNPD/RBM42/PRPF18/PRPF3/SAP18/SRSF11/WBP4/CWC27"
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES",27,0.578709068217949,1.522707899915,0.0138872313417452,0.126878795440491,0.109857523851765,12,"tags=7%, list=0%, signal=7%","MRC1/FCGR1A"
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",39,-0.369281244505194,-1.55407698471357,0.0143202904396934,0.12703247083481,0.109990583109131,1753,"tags=85%, list=54%, signal=39%","TLE4/PPP2R1B/PSMD14/PSMB3/PSMD11/PSMB1/CUL1/PSMC1/PSMB10/PSME2/PSMA4/PSMD12/ZRANB1/PSME1/PSMD3/PSMA1/PSMC5/PSMB2/PSMA3/PSMF1/PSMD4/PSMD2/PSMB4/PSMD13/CTBP2/RPS27A/UBA52/TCF7L2/APC/CTNNB1/PPP2CB/PPP2R5A/TLE5"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",41,0.53195246449948,1.4810070520768,0.0143253864291328,0.12703247083481,0.109990583109131,558,"tags=39%, list=17%, signal=33%","ITGAM/CYBB/CLDN1/ITGB2/VAV3/CYBA/PIK3R1/PIK3CG/NCF4/CLDN15/VAV1/NCF2/NCF1/PIK3CB/SIPA1/PIK3R5"
"WP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY","WP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY",20,0.614164185169403,1.54030481932515,0.0150318756291243,0.131365521802347,0.113742338856531,819,"tags=50%, list=25%, signal=38%","PYCARD/NAIP/NLRP3/RIPK2/NLRP1/PRDM1/IL1B/CARD9/CARD6/NFKBIA"
"WP_NRF2_PATHWAY","WP_NRF2_PATHWAY",33,0.553259754536601,1.49725428544852,0.0153744455817127,0.132439866939611,0.114672556519241,974,"tags=64%, list=30%, signal=45%","HMOX1/FTH1/GPX3/SLC6A6/BLVRB/PPARD/PGD/SLC2A6/PDGFB/SRXN1/G6PD/GCLC/PRDX1/NFE2L2/PTGR1/TXNRD1/SLC39A6/MAFF/HGF/SLC5A3/SLC39A1"
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",42,0.524825020790826,1.46537328625874,0.0170568106903299,0.144862772482661,0.125428882170551,920,"tags=55%, list=29%, signal=40%","C3AR1/P2RY13/PLCB2/GNA15/RGS10/GPR183/PSAP/HEBP1/RGS1/C5AR1/CXCL8/PRKX/ADCY7/RGS19/GNAQ/PRKAR2A/PRKCD/GNB4/GRK2/PRKAR2B/GNG2/PDE4A/PPP3R1"
"WP_OREXIN_RECEPTOR_PATHWAY","WP_OREXIN_RECEPTOR_PATHWAY",28,0.562786989492567,1.48875725833977,0.0201306002421726,0.167420635923269,0.144960522681228,945,"tags=57%, list=29%, signal=41%","PIK3R1/TNF/IL1B/ARRB2/CXCL8/SGK1/PLD1/HIF1A/RPS6KA1/GNAQ/NFE2L2/ARRB1/PRKCD/RRAGC/MAP2K1/PDK1"
"WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY","WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY",49,0.504623292442866,1.43313264426039,0.0202681698547241,0.167420635923269,0.144960522681228,847,"tags=47%, list=26%, signal=35%","LAT2/RASGRP3/BTK/PIK3R1/PIK3CG/BLNK/PTPN6/SYK/LYN/VAV1/PIK3AP1/BCL10/PTPN18/DAPP1/SH3BP2/INPP5D/RPS6KA1/PRKCD/NFKB1/HCLS1/NFKBIA/REL/MAP2K1"
"REACTOME_STIMULI_SENSING_CHANNELS","REACTOME_STIMULI_SENSING_CHANNELS",21,0.595561430163667,1.50602963441691,0.0209726409951157,0.167539263406092,0.145063235837342,584,"tags=38%, list=18%, signal=31%","MCOLN3/CLCN7/TRPV2/CLCN5/BEST1/NEDD4L/SGK1/SGK3"
"REACTOME_RAC3_GTPASE_CYCLE","REACTOME_RAC3_GTPASE_CYCLE",41,0.519937445017564,1.44755607709109,0.0211160597327744,0.167539263406092,0.145063235837342,1090,"tags=61%, list=34%, signal=41%","CYBB/NCKAP1L/CYBA/PIK3R1/ARAP2/NCF4/TFRC/ABR/TIAM1/NCF2/NCF1/BAIAP2/DOCK10/ARHGAP17/SLC1A5/PAK1/RAB7A/LAMTOR1/ARHGAP6/ARHGAP26/VRK2/CYFIP1/MPP7/OCRL/YKT6"
"REACTOME_RAC2_GTPASE_CYCLE","REACTOME_RAC2_GTPASE_CYCLE",43,0.5167049557929,1.446257835962,0.020563053409578,0.167539263406092,0.145063235837342,1023,"tags=56%, list=32%, signal=39%","CYBB/VAV3/NCKAP1L/CYBA/PIK3R1/NCF4/VAV1/TFRC/ABR/TIAM1/NCF2/NCF1/DOCK4/DOCK10/ARHGAP17/PAK1/RAB7A/LAMTOR1/ARHGDIA/ARHGAP26/DOCK2/VRK2/CYFIP1/MPP7"
"PID_TXA2PATHWAY","PID_TXA2PATHWAY",26,0.565854643820694,1.48061267787092,0.022910156037327,0.17941329987673,0.155344325283858,830,"tags=58%, list=26%, signal=43%","PLCB2/GNA15/GRK3/PIK3CG/SYK/LYN/ARRB2/PIK3R5/FGR/HCK/GNAQ/PRKCD/GRK2/GNG2/ICAM1"
"PID_BCR_5PATHWAY","PID_BCR_5PATHWAY",28,0.556946862605582,1.47330819598589,0.0237091333679294,0.183289838728993,0.158700811747544,847,"tags=46%, list=26%, signal=35%","BTK/PIK3R1/BLNK/PTPN6/SYK/LYN/BCL2A1/BCL10/SH3BP5/DAPP1/NFKB1/NFKBIA/MAP2K1"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","KEGG_CHEMOKINE_SIGNALING_PATHWAY",58,0.486036582858784,1.40473920715422,0.0242085278875263,0.184781548306055,0.159992402827622,847,"tags=47%, list=26%, signal=35%","PLCB2/VAV3/GRK3/PIK3R1/PIK3CG/LYN/VAV1/TIAM1/NCF1/ARRB2/CXCL8/PIK3CB/PRKX/ADCY7/PIK3R5/FGR/PAK1/WAS/HCK/ARRB1/PRKCD/GNB4/GRK2/NFKB1/NFKBIA/GNG2/MAP2K1"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2",47,-0.332261719850327,-1.45410765625048,0.0247563866210166,0.186601264155913,0.161567996895056,261,"tags=30%, list=8%, signal=28%","CALU/CD9/ENDOD1/MAGED2/CD109/FAM3C/ACTN4/APP/FN1/VCL/TIMP1/ACTN1/SERPINE1/SPARC"
"PID_AP1_PATHWAY","PID_AP1_PATHWAY",25,-0.412402102085547,-1.555036087389,0.0263436434199694,0.194658767034624,0.168544555204981,316,"tags=36%, list=10%, signal=33%","EGR1/JUNB/TCF7L2/JUND/CTNNB1/NFATC2/CCND1/TIMP1/COL1A2"
"REACTOME_GPCR_LIGAND_BINDING","REACTOME_GPCR_LIGAND_BINDING",23,0.57686642853957,1.48054449800046,0.0264710097791694,0.194658767034624,0.168544555204981,421,"tags=43%, list=13%, signal=38%","C3AR1/P2RY13/HTR7/GPR183/GPR65/PSAP/HEBP1/C5AR2/C5AR1/CXCL8"
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT","REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",40,0.515339113853537,1.43077958713853,0.026977926196627,0.195996258994772,0.169702617546316,974,"tags=55%, list=30%, signal=39%","SLCO2B1/SLC7A7/SLC15A3/SLC9A9/SLC8B1/SLC40A1/SLC6A6/SLC43A2/SLC2A6/SLC15A4/RUNX1/SLC12A7/SLC1A5/SLC36A1/SLC26A2/SLC17A5/AHCYL2/SLC39A6/SLC25A26/SLC35B2/SLC5A3/SLC39A1"
"REACTOME_NEURONAL_SYSTEM","REACTOME_NEURONAL_SYSTEM",51,0.488872793967939,1.39423773229734,0.0312919966092584,0.221989105357445,0.192208424993092,881,"tags=49%, list=27%, signal=36%","KCNC1/PLCB2/NAAA/MAOA/GLUL/KCNQ1/AP2A2/RPS6KA2/EPB41/DBNL/PRKX/ADCY7/ALDH2/RPS6KA1/PRKAR2A/COMT/HOMER1/GNB4/PRKAG2/PRKAR2B/RTN3/EPB41L3/GNG2/TUBB2B/KCNAB2"
"REACTOME_PHOSPHOLIPID_METABOLISM","REACTOME_PHOSPHOLIPID_METABOLISM",69,0.464786954247209,1.36458893517242,0.0310364841610069,0.221989105357445,0.192208424993092,822,"tags=41%, list=25%, signal=31%","PLA2R1/TNFAIP8L2/MGLL/PLBD1/PIK3R1/GPD2/PIK3CG/PLD3/PI4K2A/PIK3CB/AGPAT2/CDS1/MTMR14/PIKFYVE/PGS1/PIK3R5/PLD1/INPP5D/VAC14/DDHD1/AGPAT3/MBOAT1/INPPL1/MBOAT7/FIG4/TNFAIP8/SBF2/AGPAT5"
"WP_RANKL_RANK_SIGNALING_PATHWAY","WP_RANKL_RANK_SIGNALING_PATHWAY",25,0.558796133132176,1.45368688592561,0.0319347752434453,0.223914761299971,0.193875746887991,274,"tags=28%, list=8%, signal=26%","TNFRSF11A/MITF/SPI1/PIK3R1/SYK/LYN/TRAF1"
"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS","REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS",31,0.535271723500962,1.43648953244863,0.0327426232669767,0.22694025091939,0.196495355600973,685,"tags=42%, list=21%, signal=33%","PLA2R1/MGLL/PLBD1/GPD2/PLD3/AGPAT2/CDS1/PGS1/PLD1/DDHD1/AGPAT3/MBOAT1/MBOAT7"
"PID_IL8_CXCR2_PATHWAY","PID_IL8_CXCR2_PATHWAY",20,0.581356404514798,1.45802391810374,0.0351079297617716,0.230109583112481,0.199239509860855,820,"tags=55%, list=25%, signal=41%","PLCB2/GNA15/PIK3CG/LYN/ARRB2/CXCL8/FGR/HCK/RAB7A/ARRB1/GNG2"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",30,0.535766919403609,1.43161352341561,0.0349548969072165,0.230109583112481,0.199239509860855,709,"tags=40%, list=22%, signal=32%","VAV3/BTK/PIK3R1/PIK3CG/SYK/TNF/LYN/VAV1/PIK3CB/PIK3R5/INPP5D/PRKCD"
"KEGG_SPLICEOSOME","KEGG_SPLICEOSOME",46,-0.325097946776447,-1.41396540960971,0.0338508526342581,0.230109583112481,0.199239509860855,2005,"tags=98%, list=62%, signal=38%","PRPF19/HSPA6/SNRPA/SNRNP200/THOC1/CCDC12/PRPF31/SRSF5/DHX15/ZMAT2/CTNNBL1/SF3B4/U2AF2/NCBP2/DHX16/SRSF7/HNRNPU/PRPF40A/TRA2A/HNRNPM/SF3B2/SRSF2/SRSF3/SNRNP70/PRPF8/ISY1/SNRPB/CWC15/EFTUD2/ALYREF/LSM3/SNRPA1/CRNKL1/PUF60/SLU7/SF3A1/PLRG1/RBM25/BCAS2/SF3B1/SMNDC1/LSM5/SNW1/PRPF18/PRPF3"
"REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES",46,0.494591564896645,1.39493359585079,0.0343801067937922,0.230109583112481,0.199239509860855,388,"tags=20%, list=12%, signal=17%","TLR7/STING1/TLR8/NLRP3/TLR2/IRAK2/PTPN6/RIPK2/NUP58"
"WP_NETWORK_MAP_OF_SARS_COV_2_SIGNALING_PATHWAY","WP_NETWORK_MAP_OF_SARS_COV_2_SIGNALING_PATHWAY",52,0.48456004694873,1.38477553051203,0.0341035807211002,0.230109583112481,0.199239509860855,485,"tags=31%, list=15%, signal=27%","CD163/CTSB/CTSZ/CD14/IL1A/NLRP3/IFI6/CTSD/PTPN6/TNF/IFI44L/NLRP1/AHR/IL1B/CXCL8/VPS33A"
"REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES","REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES",23,0.564845014636845,1.44969118893041,0.0361840291941832,0.234612576388091,0.203138409511204,874,"tags=61%, list=27%, signal=45%","SLC7A7/SLC15A3/SLC9A9/SLC8B1/SLC6A6/SLC43A2/SLC15A4/SLC12A7/SLC1A5/SLC36A1/SLC26A2/SLC17A5/AHCYL2/SLC25A26"
"REACTOME_SEMAPHORIN_INTERACTIONS","REACTOME_SEMAPHORIN_INTERACTIONS",28,-0.383126416388982,-1.48890338212248,0.0366373567812417,0.235024746160518,0.20349528514553,195,"tags=29%, list=6%, signal=27%","MYH9/ITGB1/RRAS/FYN/ARHGEF12/PLXNA2/DPYSL3/ITGA1"
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",37,0.512245989292185,1.40840808851157,0.0373592954742244,0.237133212325867,0.205320892578563,920,"tags=49%, list=29%, signal=35%","ITGB2/VAV3/PIK3R1/PIK3CG/PTPN6/SYK/TNF/VAV1/IFNGR2/PIK3CB/IFNGR1/PIK3R5/SH3BP2/PAK1/ICAM1/MAP2K1/NFAT5/PPP3R1"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",20,-0.426109624928042,-1.51663466881359,0.0392749244712991,0.246686303387334,0.213592400244598,1526,"tags=55%, list=47%, signal=29%","RPSA/RPS16/RPS4X/RPS17/RPS8/RPS3A/RPS28/RPS21/RPS27A/RPS19/RPS26"
"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",52,-0.306099430985093,-1.36751804094081,0.0396825396825397,0.246686303387334,0.213592400244598,331,"tags=23%, list=10%, signal=21%","XIAP/RPS27A/UBA52/TCF7L2/APC/CTNNB1/PPP2CB/TNKS/PPP2R5A/TCF4/SMURF2/SOX4"
"WP_MALE_INFERTILITY","WP_MALE_INFERTILITY",20,0.574691724905224,1.44130910735805,0.0408567274354099,0.248854612561133,0.215469822519546,789,"tags=50%, list=24%, signal=38%","GPX1/TNF/HMGA1/AHR/EPSTI1/INSR/NFE2L2/CAT/MTHFD1/AGO2"
"WP_FERROPTOSIS","WP_FERROPTOSIS",28,0.537146617550826,1.42093001544417,0.040650406504065,0.248854612561133,0.215469822519546,690,"tags=46%, list=21%, signal=37%","CYBB/HMOX1/FTH1/SLC40A1/FDFT1/TFRC/SAT1/PRNP/NCOA4/SLC1A5/ACSL5/GCLC/BACH1"
